"Hämikon";"6289";"LU"
"Härkingen";"4624";"SO"
"Hätzingen";"8775";"GL"
"Häusernmoos im Emmental";"3463";"BE"
"Häuslenen";"8522";"TG"
"Häutligen";"3510";"BE"
"Hérémence";"1987";"VS"
"Höchstetten";"3429";"BE"
"Höfen b. Thun";"3631";"BE"
"Hölstein";"4434";"BL"
"Hörhausen";"8507";"TG"
"Höri";"8181";"ZH"
"Hünenberg";"6331";"ZG"
"Hünenberg See";"6333";"ZG"
"Hünibach";"3626";"BE"
"Hüniken";"4554";"SO"
"Hünikon (Neftenbach)";"8412";"ZH"
"Hüntwangen";"8194";"ZH"
"Hüswil";"6152";"LU"
"Hütten";"8825";"ZH"
"Hüttikon";"8115";"ZH"
"Hüttlingen";"8553";"TG"
"Hüttwilen";"8536";"TG"
"Ibach";"6438";"SZ"
"Ichertswil";"4571";"SO"
"Icogne";"1977";"VS"
"Iffwil";"3305";"BE"
"Igis";"7206";"GR"
"Ilanz";"7130";"GR"
"Illgau";"6434";"SZ"
"Illhart";"8556";"TG"
"Illighausen";"8574";"TG"
"Illnau";"8308";"ZH"
"Im Fang";"1656";"FR"
"Immensee";"6405";"SZ"
"Indemini";"6571";"TI"
"Inden";"3953";"VS"
"Inkwil";"3375";"BE"
"Innerberg";"3044";"BE"
"Innereriz";"3619";"BE"
"Innerferrera";"7445";"GR"
"Innerthal";"8858";"SZ"
"Innertkirchen";"3862";"BE"
"Ins";"3232";"BE"
"Insone";"6951";"TI"
"Interlaken";"3800";"BE"
"Intragna";"6655";"TI"
"Intschi";"6476";"UR"
"Inwil";"6034";"LU"
"Ipsach";"2563";"BE"
"Iragna";"6707";"TI"
"Iseltwald";"3807";"BE"
"Isenfluh";"3822";"BE"
"Isenthal";"6461";"UR"
"Iseo";"6993";"TI"
"Islikon";"8546";"TG"
"Islisberg";"8905";"AG"
"Isole di Brissago";"6614";"TI"
"Isone";"6810";"TI"
"Istighofen";"8575";"TG"
"Isérables";"1914";"VS"
"Itingen";"4452";"BL"
"Ittenthal";"5083";"AG"
"Ittigen";"3063";"BE"
"Jaberg";"3629";"BE"
"Jakobsbad";"9108";"AI"
"Jaun";"1656";"FR"
"Jegenstorf";"3303";"BE"
"Jenaz";"7233";"GR"
"Jenins";"7307";"GR"
"Jens";"2565";"BE"
"Jeuss";"1793";"FR"
"Jona";"8645";"SG"
"Jonen";"8916";"AG"
"Jongny";"1805";"VD"
"Jonschwil";"9243";"SG"
"Jouxtens-Mézery";"1008";"VD"
"Juf";"7448";"GR"
"Jungfraujoch";"3801";"VS"
"Juriens";"1326";"VD"
"Jussy";"1254";"GE"
"Kaiseraugst";"4303";"AG"
"Kaiserstuhl AG";"5466";"AG"
"Kaisten";"5082";"AG"
"Kallern";"5625";"AG"
"Kallnach";"3283";"BE"
"Kalpetran";"3922";"VS"
"Kaltacker";"3413";"BE"
"Kaltbach";"6212";"LU"
"Kaltbrunn";"8722";"SG"
"Kaltenbach";"8259";"TG"
"Kammersrohr";"4535";"SO"
"Kandergrund";"3716";"BE"
"Kandersteg";"3718";"BE"
"Kappel SO";"4616";"SO"
"Kappel am Albis";"8926";"ZH"
"Kappelen";"3273";"BE"
"Kastanienbaum";"6047";"LU"
"Kaufdorf";"3126";"BE"
"Kefikon TG";"8546";"TG"
"Kefikon ZH";"8543";"ZH"
"Kehrsatz";"3122";"BE"
"Kehrsiten";"6365";"NW"
"Kemptthal";"8310";"ZH"
"Kernenried";"3309";"BE"
"Kerns";"6064";"OW"
"Kerzers";"3210";"FR"
"Kesswil";"8593";"TG"
"Kestenholz";"4703";"SO"
"Kienberg";"4468";"SO"
"Kiental";"3723";"BE"
"Kiesen";"3629";"BE"
"Kilchberg BL";"4496";"BL"
"Kilchberg ZH";"8802";"ZH"
"Killwangen";"8956";"AG"
"Kippel";"3917";"VS"
"Kirchberg BE";"3422";"BE"
"Kirchberg SG";"9533";"SG"
"Kirchdorf AG";"5416";"AG"
"Kirchdorf BE";"3116";"BE"
"Kirchenthurnen";"3128";"BE"
"Kirchleerau";"5054";"AG"
"Kirchlindach";"3038";"BE"
"Klarsreuti";"8585";"TG"
"Kleinandelfingen";"8451";"ZH"
"Kleinbösingen";"3213";"FR"
"Kleindietwil";"4936";"BE"
"Kleindöttingen";"5314";"AG"
"Kleine Scheidegg";"3823";"BE"
"Kleingurmels";"3212";"FR"
"Kleinlützel";"4245";"SO"
"Kleinwangen";"6277";"LU"
"Klingnau";"5313";"AG"
"Kloster Fahr";"8109";"AG"
"Klosters";"7250";"GR"
"Klosters Dorf";"7252";"GR"
"Kloten";"8302";"ZH"
"Klöntal";"8750";"GL"
"Knoblisbühl";"8881";"SG"
"Knonau";"8934";"ZH"
"Knutwil";"6213";"LU"
"Koblenz";"5322";"AG"
"Kollbrunn";"8483";"ZH"
"Konolfingen";"3510";"BE"
"Koppigen";"3425";"BE"
"Kottwil";"6217";"LU"
"Kradolf";"9214";"TG"
"Krattigen";"3704";"BE"
"Krauchthal";"3326";"BE"
"Kreuzlingen";"8280";"TG"
"Kriechenwil";"3179";"BE"
"Kriegstetten";"4566";"SO"
"Kriens";"6010";"OW"
"Kriens";"6010";"LU"
"Kriessern";"9451";"SG"
"Krinau";"9622";"SG"
"Krummenau";"9643";"SG"
"Kräiligen";"3315";"BE"
"Kulmerau";"6234";"LU"
"Kyburg";"8314";"ZH"
"Kyburg-Buchegg";"4586";"SO"
"Kägiswil";"6056";"OW"
"Känerkinden";"4447";"BL"
"Kölliken";"5742";"AG"
"Köniz";"3098";"BE"
"Küblis";"7240";"GR"
"Kümmertshausen";"8586";"TG"
"Künten";"5444";"AG"
"Küsnacht ZH";"8700";"ZH"
"Küssnacht am Rigi";"6403";"SZ"
"Küttigen";"5024";"AG"
"Küttigkofen";"4581";"SO"
"L'Abbaye";"1344";"VD"
"L'Abergement";"1355";"VD"
"L'Auberson";"1454";"VD"
"L'Etivaz";"1660";"VD"
"L'Isle";"1148";"VD"
"La Brévine";"2406";"NE"
"La Chaux (Cossonay)";"1308";"VD"
"La Chaux-de-Fonds";"2300";"NE"
"La Chaux-des-Breuleux";"2345";"JU"
"La Chaux-du-Milieu";"2405";"NE"
"La Châtagne";"2406";"NE"
"La Cibourg";"2300";"NE"
"La Cibourg";"2333";"BE"
"La Cibourg";"2616";"BE"
"La Comballaz";"1862";"VD"
"La Conversion";"1093";"VD"
"La Corbaz";"1782";"FR"
"La Coudre";"1148";"VD"
"La Croix (Lutry)";"1090";"VD"
"La Croix-de-Rozon";"1257";"GE"
"La Cure";"1265";"VD"
"La Côte-aux-Fées";"2117";"NE"
"La Ferrière";"2333";"BE"
"La Forclaz VD";"1866";"VD"
"La Forclaz VS";"1985";"VS"
"La Fouly VS";"1944";"VS"
"La Garde (Sembrancher)";"1933";"VS"
"La Heutte";"2604";"BE"
"La Joux FR";"1697";"FR"
"La Lécherette";"1660";"VD"
"La Magne";"1687";"FR"
"La Muraz (Savièse)";"1965";"VS"
"La Neirigue";"1686";"FR"
"La Neuveville";"2520";"BE"
"La Place (Ayent)";"1966";"VS"
"La Plaine";"1283";"GE"
"La Praz";"1148";"VD"
"La Punt-Chamues-ch";"7522";"GR"
"La Rippe";"1278";"VD"
"La Roche FR";"1634";"FR"
"La Russille";"1356";"VD"
"La Rösa";"7742";"GR"
"La Sage";"1985";"VS"
"La Sagne (Ste-Croix)";"1450";"VD"
"La Sagne NE";"2314";"NE"
"La Sarraz";"1315";"VD"
"La Tanne";"2720";"BE"
"La Tine";"1658";"VD"
"La Tour VS";"1984";"VS"
"La Tour-de-Peilz";"1814";"VD"
"La Tour-de-Trême";"1635";"FR"
"La Tzoumaz";"1918";"VS"
"La Vernaz (Les Agettes)";"1992";"VS"
"La Verrerie";"1624";"FR"
"La Vraconnaz";"1454";"VD"
"La Vue-des-Alpes";"2052";"NE"
"Laax GR";"7031";"GR"
"Laax GR 2";"7032";"GR"
"Lachen SZ";"8853";"SZ"
"Laconnex";"1287";"GE"
"Ladir";"7155";"GR"
"Lajoux JU";"2718";"JU"
"Lalden";"3931";"VS"
"Lamboing";"2516";"BE"
"Lamone";"6814";"TI"
"Lampenberg";"4432";"BL"
"Lamperswil TG";"8556";"TG"
"Landiswil";"3434";"BE"
"Landquart";"7302";"GR"
"Landschlacht";"8597";"TG"
"Langenbruck";"4438";"BL"
"Langendorf";"4513";"SO"
"Langenthal";"4900";"BE"
"Langnau am Albis";"8135";"ZH"
"Langnau b. Reiden";"6262";"LU"
"Langnau im Emmental";"3550";"BE"
"Langrickenbach";"8585";"TG"
"Langwies";"7057";"GR"
"Langwiesen";"8246";"ZH"
"Lanna";"1983";"VS"
"Lanterswil";"9503";"TG"
"Lantsch/Lenz";"7083";"GR"
"Lanzenhäusern";"3148";"BE"
"Lanzenneunforn";"8506";"TG"
"Largario";"6724";"TI"
"Latsch";"7484";"GR"
"Latterbach";"3758";"BE"
"Lauenen b. Gstaad";"3782";"BE"
"Lauerz";"6424";"SZ"
"Laufen";"4242";"BL"
"Laufenburg";"5080";"AG"
"Laupen BE";"3177";"BE"
"Laupen ZH";"8637";"ZH"
"Laupersdorf";"4712";"SO"
"Lauperswil";"3438";"BE"
"Laura";"6549";"GR"
"Lausanne";"1006";"VD"
"Lausanne";"1015";"VD"
"Lausanne";"1003";"VD"
"Lausanne";"1005";"VD"
"Lausanne";"1011";"VD"
"Lausanne";"1012";"VD"
"Lausanne";"1010";"VD"
"Lausanne";"1004";"VD"
"Lausanne";"1007";"VD"
"Lausanne";"1018";"VD"
"Lausanne 25";"1000";"VD"
"Lausanne 26";"1000";"VD"
"Lausanne 27";"1000";"VD"
"Lausen";"4415";"BL"
"Lauterbrunnen";"3822";"BE"
"Lauwil";"4426";"BL"
"Lavertezzo";"6633";"TI"
"Lavey-Village";"1892";"VD"
"Lavey-les-Bains";"1892";"VD"
"Lavigny";"1175";"VD"
"Lavin";"7543";"GR"
"Lavorgo";"6746";"TI"
"Lax";"3994";"VS"
"Le Brassus";"1348";"VD"
"Le Brouillet";"2406";"NE"
"Le Bry";"1645";"FR"
"Le Bémont JU";"2360";"JU"
"Le Cerneux-Péquignot";"2414";"NE"
"Le Cerneux-Veusil";"2345";"BE"
"Le Châble VS";"1934";"VS"
"Le Château-de-Ste-Croix";"1450";"VD"
"Le Châtelard VS";"1925";"VS"
"Le Châtelard-près-Romont";"1689";"FR"
"Le Crêt-du-Locle";"2322";"NE"
"Le Crêt-près-Semsales";"1611";"FR"
"Le Fuet";"2712";"BE"
"Le Grand-Saconnex";"1218";"GE"
"Le Landeron";"2525";"NE"
"Le Lieu";"1345";"VD"
"Le Lignon";"1219";"GE"
"Le Locle";"2400";""
"Le Locle";"2400";"NE"
"Le Mont-Pèlerin";"1801";"VD"
"Le Mont-sur-Lausanne";"1052";"VD"
"Le Mouret";"1724";"FR"
"Le Noirmont";"2340";"JU"
"Le Pont";"1342";"VD"
"Le Prese";"7746";"GR"
"Le Prédame";"2714";"JU"
"Le Prévoux";"2400";"NE"
"Le Pâquier NE";"2058";"NE"
"Le Pâquier-Montbarry";"1661";"FR"
"Le Sentier";"1347";"VD"
"Le Solliat";"1347";"VD"
"Le Séchey";"1345";"VD"
"Le Sépey";"1863";"VD"
"Le Trétien";"1923";"VS"
"Le Vaud";"1261";"VD"
"Leggia";"6556";"GR"
"Leibstadt";"5325";"AG"
"Leimbach AG";"5733";"AG"
"Leimbach TG";"8584";"TG"
"Leimiswil";"4935";"BE"
"Leissigen";"3706";"BE"
"Lenggenwil";"9525";"SG"
"Lengnau AG";"5426";"AG"
"Lengnau BE";"2543";"BE"
"Lengwil";"8574";"TG"
"Lenk im Simmental";"3775";"BE"
"Lens";"1978";"VS"
"Lentigny";"1745";"FR"
"Lenzburg";"5600";"AG"
"Lenzerheide/Lai";"7078";"GR"
"Leontica";"6716";"TI"
"Les Acacias";"1227";"GE"
"Les Agettes";"1992";"VS"
"Les Avanchets";"1220";"GE"
"Les Avants";"1833";"VD"
"Les Bayards";"2127";"NE"
"Les Bioux";"1346";"VD"
"Les Bois";"2336";"JU"
"Les Brenets";"2416";"NE"
"Les Breuleux";"2345";"JU"
"Les Charbonnières";"1343";"VD"
"Les Clées";"1356";"VD"
"Les Collons";"1988";"VS"
"Les Crosets";"1873";"VS"
"Les Cullayes";"1080";"VD"
"Les Diablerets";"1865";"VD"
"Les Ecasseys";"1697";"FR"
"Les Ecorcheresses";"2748";"BE"
"Les Emibois";"2338";"JU"
"Les Enfers";"2363";"JU"
"Les Evouettes";"1897";"VS"
"Les Friques";"1566";"FR"
"Les Geneveys-sur-Coffrane";"2206";"NE"
"Les Genevez JU";"2714";"JU"
"Les Giettes";"1871";"VS"
"Les Granges (Salvan)";"1922";"VS"
"Les Haudères";"1984";"VS"
"Les Hauts-Geneveys";"2208";"NE"
"Les Marécottes";"1923";"VS"
"Les Mayens-de-Sion";"1992";"VS"
"Les Monts-de-Corsier";"1808";"VD"
"Les Monts-de-Pully";"1068";"VD"
"Les Mosses";"1862";"VD"
"Les Moulins";"1660";"VD"
"Les Moulins VS (Liddes)";"1945";"VS"
"Les Paccots";"1619";"FR"
"Les Planchettes";"2325";"NE"
"Les Plans-sur-Bex";"1880";"VD"
"Les Pommerats";"2353";"JU"
"Les Pontins";"2610";"BE"
"Les Ponts-de-Martel";"2316";"NE"
"Les Posses-sur-Bex";"1880";"VD"
"Les Prés-d'Orvin";"2534";"BE"
"Les Rasses";"1452";"VD"
"Les Reussilles";"2722";"BE"
"Les Sagnettes";"2124";"NE"
"Les Sciernes-d'Albeuve";"1669";"FR"
"Les Taillères";"2406";"NE"
"Les Tavernes";"1607";"VD"
"Les Thioleyres";"1607";"VD"
"Les Valettes (Bovernier)";"1932";"VS"
"Les Verrières";"2126";"NE"
"Les Vieux-Prés";"2054";"NE"
"Les Vérines (Chamoson)";"1955";"VS"
"Lessoc";"1669";"FR"
"Leuggelbach";"8774";"GL"
"Leuggern";"5316";"AG"
"Leuk Stadt";"3953";"VS"
"Leukerbad";"3954";"VS"
"Leutwil";"5725";"AG"
"Leuzigen";"3297";"BE"
"Levron";"1942";"VS"
"Leysin";"1854";"VD"
"Leytron";"1912";"VS"
"Li Curt";"7745";"GR"
"Libingen";"9614";"SG"
"Lichtensteig";"9620";"SG"
"Liddes";"1945";"VS"
"Liebefeld";"3097";"BE"
"Liebistorf";"3213";"FR"
"Liedertswil";"4436";"BL"
"Lieffrens";"1688";"FR"
"Lieli LU";"6277";"LU"
"Lienz";"9464";"SG"
"Liesberg";"4253";"BL"
"Liesberg Dorf";"4254";"BL"
"Liestal";"4410";"BL"
"Liez (St-Martin)";"1969";"VS"
"Ligerz";"2514";"BE"
"Lignerolle";"1357";"VD"
"Lignières";"2523";"NE"
"Ligornetto";"6853";"TI"
"Limpach";"3317";"BE"
"Lindau";"8315";"ZH"
"Linden";"3673";"BE"
"Linescio";"6682";"TI"
"Linthal";"8783";"GL"
"Lipperswil";"8564";"TG"
"Lippoldswilen";"8566";"TG"
"Littenheid";"9573";"TG"
"Litzirüti";"7058";"GR"
"Lobsigen";"3268";"BE"
"Loc";"3960";"VS"
"Locarno";"6605";"TI"
"Locarno";"6600";"TI"
"Loco";"6661";"TI"
"Lodano";"6678";"TI"
"Lodrino";"6527";"TI"
"Lohn GR";"7433";"GR"
"Lohn SH";"8235";"SH"
"Lohn-Ammannsegg";"4573";"SO"
"Lohnstorf";"3127";"BE"
"Lommis";"9506";"TG"
"Lommiswil";"4514";"SO"
"Lonay";"1027";"VD"
"Longirod";"1261";"VD"
"Lopagno";"6956";"TI"
"Losone";"6616";"TI"
"Lossy";"1782";"FR"
"Lostallo";"6558";"GR"
"Lostorf";"4654";"SO"
"Lottigna";"6716";"TI"
"Lotzwil";"4932";"BE"
"Lourtier";"1948";"VS"
"Lovatens";"1682";"VD"
"Lovens";"1756";"FR"
"Loveresse";"2732";"BE"
"Luc (Ayent)";"1966";"VS"
"Lucelle";"2807";"JU"
"Lucens";"1522";"VD"
"Luchsingen";"8775";"GL"
"Ludiano";"6721";"TI"
"Lufingen";"8426";"ZH"
"Lugaggia";"6953";"TI"
"Lugano";"6900";"TI"
"Lugnez";"2933";"JU"
"Lugnorre";"1789";"FR"
"Luins";"1184";"VD"
"Lully FR";"1470";"FR"
"Lully VD";"1132";"VD"
"Lumbrein";"7148";"GR"
"Lumino";"6533";"TI"
"Lunden";"7222";"GR"
"Lungern";"6078";"OW"
"Lupfig";"5242";"AG"
"Lupsingen";"4419";"BL"
"Lurtigen";"3215";"FR"
"Lussery-Villars";"1307";"VD"
"Lussy FR";"1690";"FR"
"Lussy-sur-Morges";"1167";"VD"
"Lustdorf";"8512";"TG"
"Lustmühle";"9062";"AR"
"Luterbach";"4542";"SO"
"Luthern";"6156";"LU"
"Luthern Bad";"6156";"LU"
"Lutry";"1095";"VD"
"Lutzenberg";"9426";"AR"
"Luven";"7141";"GR"
"Luzein";"7242";"GR"
"Luzern";"6004";"LU"
"Luzern";"6014";"LU"
"Luzern";"6005";"LU"
"Luzern";"6003";"LU"
"Luzern";"6015";"LU"
"Luzern";"6006";"LU"
"Lyss";"3250";"BE"
"Lyssach";"3421";"BE"
"Längenbühl";"3636";"BE"
"Lätti";"3053";"BE"
"Läufelfingen";"4448";"BL"
"Léchelles";"1773";"FR"
"Löhningen";"8224";"SH"
"Lömmenschwil";"9308";"SG"
"Lü";"7534";"GR"
"Lüchingen";"9450";"SG"
"Lüen";"7027";"GR"
"Lüscherz";"2576";"BE"
"Lüsslingen";"4574";"SO"
"Lüterkofen";"4571";"SO"
"Lüterswil";"4584";"SO"
"Lütisburg";"9604";"SG"
"Lütisburg Station";"9601";"SG"
"Lütschental";"3816";"BE"
"Lützelflüh-Goldbach";"3432";"BE"
"Macolin";"2532";"BE"
"Madetswil";"8322";"ZH"
"Madiswil";"4934";"BE"
"Madonna del Piano";"6995";"TI"
"Madrano";"6780";"TI"
"Madulain";"7523";"GR"
"Magadino";"6573";"TI"
"Magden";"4312";"AG"
"Maggia";"6673";"TI"
"Magliaso";"6983";"TI"
"Maglio di Colla";"6959";"TI"
"Magnedens";"1727";"FR"
"Maienfeld";"7304";"GR"
"Mairengo";"6763";"TI"
"Maisprach";"4464";"BL"
"Maladers";"7026";"GR"
"Malans GR";"7208";"GR"
"Malans SG";"9479";"SG"
"Malix";"7074";"GR"
"Malleray";"2735";"BE"
"Maloja";"7516";"GR"
"Malters";"6102";"LU"
"Malvaglia";"6713";"TI"
"Mamishaus";"3152";"BE"
"Mammern";"8265";"TG"
"Mandach";"5318";"AG"
"Mannenbach-Salenstein";"8268";"TG"
"Mannens";"1775";"FR"
"Manno";"6928";"TI"
"Maracon";"1613";"VD"
"Marbach LU";"6196";"LU"
"Marbach SG";"9437";"SG"
"Marchissy";"1261";"VD"
"Mariastein";"4115";"SO"
"Marin-Epagnier";"2074";"NE"
"Marly";"1723";"FR"
"Marmorera";"7456";"GR"
"Marnand";"1524";"VD"
"Maroggia";"6817";"TI"
"Marolta";"6723";"TI"
"Marsens";"1633";"FR"
"Marthalen";"8460";"ZH"
"Martherenges";"1063";"VD"
"Martigny";"1920";"VS"
"Martigny-Croix";"1921";"VS"
"Martina";"7560";"GR"
"Martisberg";"3994";"VS"
"Maschwanden";"8933";"ZH"
"Mase";"1968";"VS"
"Masein";"7425";"GR"
"Maseltrangen";"8723";"SG"
"Massagno";"6900";"TI"
"Massongex";"1869";"VS"
"Massonnens";"1692";"FR"
"Mastrils";"7303";"GR"
"Mathod";"1438";"VD"
"Mathon";"7433";"GR"
"Matran";"1753";"FR"
"Matt";"8766";"GL"
"Matten (St. Stephan)";"3773";"BE"
"Matten b. Interlaken";"3800";"BE"
"Mattstetten";"3322";"BE"
"Mattwil";"8585";"TG"
"Matzendorf";"4713";"SO"
"Matzingen";"9548";"TG"
"Mauborget";"1453";"VD"
"Mauensee";"6216";"LU"
"Maules";"1625";"FR"
"Maur";"8124";"ZH"
"Mauraz";"1148";"VD"
"Mauren FL";"9493";"LI"
"Mauren TG";"8576";"TG"
"Mayens-de-Chamoson";"1911";"VS"
"Mayens-de-la-Zour (Savièse)";"1965";"VS"
"Medeglia";"6809";"TI"
"Medels im Rheinwald";"7436";"GR"
"Meggen";"6045";"LU"
"Mehlsecken";"6260";"LU"
"Meien";"6485";"UR"
"Meienberg";"5643";"AG"
"Meienried";"3294";"BE"
"Meierskappel";"6344";"LU"
"Meikirch";"3045";"BE"
"Meilen";"8706";"ZH"
"Meinier";"1252";"GE"
"Meinisberg";"2554";"BE"
"Meiringen";"3860";"BE"
"Meisterschwanden";"5616";"AG"
"Melano";"6818";"TI"
"Melchnau";"4917";"BE"
"Melchsee-Frutt";"6068";"OW"
"Melchtal";"6067";"OW"
"Melide";"6815";"TI"
"Mellikon";"5465";"AG"
"Mellingen";"5507";"AG"
"Mels";"8887";"SG"
"Meltingen";"4233";"SO"
"Mendrisio";"6850";"TI"
"Menzberg";"6125";"LU"
"Menzengrüt";"8546";"ZH"
"Menziken";"5737";"AG"
"Menzingen";"6313";"ZG"
"Menznau";"6122";"LU"
"Menzonio";"6692";"TI"
"Merenschwand";"5634";"AG"
"Mergoscia";"6647";"TI"
"Meride";"6866";"TI"
"Merishausen";"8232";"SH"
"Merligen";"3658";"BE"
"Merlischachen";"6402";"SZ"
"Mervelier";"2827";"JU"
"Merzligen";"3274";"BE"
"Mesocco";"6563";"GR"
"Messen";"3254";"SO"
"Mettau";"5274";"AG"
"Mettembert";"2806";"JU"
"Mettendorf TG";"8553";"TG"
"Mettlen";"9517";"TG"
"Mettmenstetten";"8932";"ZH"
"Metzerlen";"4116";"SO"
"Mex VD";"1031";"VD"
"Mex VS";"1890";"VS"
"Meyriez";"3280";"FR"
"Meyrin";"1217";"GE"
"Mezzovico";"6805";"TI"
"Middes";"1749";"FR"
"Mies";"1295";"VD"
"Miex";"1896";"VS"
"Miglieglia";"6986";"TI"
"Milken";"3157";"BE"
"Minusio";"6648";"TI"
"Miralago";"7743";"GR"
"Mirchel";"3532";"BE"
"Misery";"1721";"FR"
"Mission";"3961";"VS"
"Missy";"1565";"VD"
"Misériez (Salins)";"1991";"VS"
"Mitlödi";"8756";"GL"
"Mittelhäusern";"3147";"BE"
"Miège";"3972";"VS"
"Miécourt";"2946";"JU"
"Mogelsberg";"9122";"SG"
"Moghegno";"6677";"TI"
"Moiry VD";"1148";"VD"
"Molare";"6760";"TI"
"Moleno";"6524";"TI"
"Molinazzo di Monteggio";"6995";"TI"
"Molinis";"7056";"GR"
"Mollens VD";"1146";"VD"
"Mollens VS";"3974";"VS"
"Mollie-Margot";"1073";"VD"
"Mollis";"8753";"GL"
"Molondin";"1415";"VD"
"Mols";"8885";"SG"
"Moléson-sur-Gruyères";"1663";"FR"
"Mon";"7458";"GR"
"Moneto";"6659";"TI"
"Monible";"2715";"BE"
"Monnaz";"1125";"VD"
"Mont-Crosin";"2610";"BE"
"Mont-Soleil";"2610";"BE"
"Mont-Tramelan";"2723";"BE"
"Mont-de-Buttes";"2116";"NE"
"Mont-la-Ville";"1148";"VD"
"Mont-sur-Rolle";"1185";"VD"
"Montagne-de-Courtelary";"2608";"BE"
"Montagne-de-Sonvilier";"2615";"BE"
"Montagnola";"6926";"TI"
"Montagnon (Leytron)";"1912";"VS"
"Montagny-la-Ville";"1776";"FR"
"Montagny-les-Monts";"1774";"FR"
"Montagny-près-Yverdon";"1442";"VD"
"Montalchez";"2027";"NE"
"Montana";"3963";"VS"
"Montaubion-Chardonney";"1041";"VD"
"Montavon";"2857";"JU"
"Montbovon";"1669";"FR"
"Montbrelloz";"1475";"FR"
"Montcherand";"1354";"VD"
"Monte";"6875";"TI"
"Monte Carasso";"6513";"TI"
"Monteiller (Savièse)";"1965";"VS"
"Montenol";"2884";"JU"
"Montet (Broye)";"1483";"FR"
"Montet (Glâne)";"1674";"FR"
"Montezillon";"2037";"NE"
"Montfaucon";"2362";"JU"
"Montfavergier";"2362";"JU"
"Montherod";"1174";"VD"
"Monthey";"1870";"VS"
"Montignez";"2924";"JU"
"Montlingen";"9462";"SG"
"Montmagny";"1587";"VD"
"Montmelon";"2883";"JU"
"Montmollin";"2037";"NE"
"Montpreveyres";"1081";"VD"
"Montreux";"1820";"VD"
"Montricher";"1147";"VD"
"Montsevelier";"2828";"JU"
"Montévraz";"1724";"FR"
"Moosleerau";"5054";"AG"
"Moosseedorf";"3302";"BE"
"Morbio Inferiore";"6834";"TI"
"Morbio Superiore";"6835";"TI"
"Morcles";"1892";"VD"
"Morcote";"6922";"TI"
"Morens FR";"1541";"FR"
"Morgarten";"6315";"ZG"
"Morges";"1110";"VD"
"Morgins";"1875";"VS"
"Morissen";"7143";"GR"
"Morlens";"1674";"FR"
"Morlon";"1638";"FR"
"Morrens VD";"1054";"VD"
"Morschach";"6443";"SZ"
"Mosen";"6295";"LU"
"Mosnang";"9607";"SG"
"Mosogno";"6611";"TI"
"Mossel";"1675";"FR"
"Motto (Blenio)";"6721";"TI"
"Moudon";"1510";"VD"
"Moutier";"2740";"BE"
"Movelier";"2812";"JU"
"Mugena";"6939";"TI"
"Muggio";"6838";"TI"
"Muhen";"5037";"AG"
"Mulegns";"7455";"GR"
"Mumpf";"4322";"AG"
"Mumpé Medel";"7183";"GR"
"Mund";"3903";"VS"
"Muntelier";"3286";"FR"
"Muolen";"9313";"SG"
"Muotathal";"6436";"SZ"
"Mur (Vully) FR";"1787";"FR"
"Mur (Vully) VD";"1787";"VD"
"Muralto";"6600";"TI"
"Muraz (Collombey)";"1893";"VS"
"Muraz (Sierre)";"3960";"VS"
"Murg";"8877";"SG"
"Murgenthal";"4853";"AG"
"Muri AG";"5630";"AG"
"Muri b. Bern";"3074";"BE"
"Muriaux";"2338";"JU"
"Murist";"1489";"FR"
"Murten";"3280";"FR"
"Murzelen";"3034";"BE"
"Mutrux";"1428";"VD"
"Mutten";"7431";"GR"
"Muttenz";"4132";"BL"
"Muzzano";"6933";"TI"
"Mädris-Vermol";"8886";"SG"
"Mägenwil";"5506";"AG"
"Männedorf";"8708";"ZH"
"Märstetten";"8560";"TG"
"Märwil";"9562";"TG"
"Ménières";"1533";"FR"
"Mézery-près-Donneloye";"1407";"VD"
"Mézières FR";"1684";"FR"
"Mézières VD";"1083";"VD"
"Môtier (Vully)";"1787";"FR"
"Môtiers NE";"2112";"NE"
"Möhlin";"4313";"AG"
"Mönchaltorf";"8617";"ZH"
"Mönthal";"5237";"AG"
"Mörel";"3983";"VS"
"Mörigen";"2572";"BE"
"Möriken AG";"5103";"AG"
"Mörschwil";"9402";"SG"
"Mötschwil";"3324";"BE"
"Mühlau";"5642";"AG"
"Mühlebach (Goms)";"3995";"VS"
"Mühleberg";"3203";"BE"
"Mühledorf BE";"3116";"BE"
"Mühledorf SO";"4583";"SO"
"Mühlehorn";"8874";"GL"
"Mühlethal";"4812";"AG"
"Mühlethurnen";"3127";"BE"
"Mühlrüti";"9613";"SG"
"Mülchi";"3317";"BE"
"Mülenen";"3711";"BE"
"Müllheim Dorf";"8555";"TG"
"Müllheim-Wigoltingen";"8554";"TG"
"Mülligen";"5243";"AG"
"Mümliswil";"4717";"SO"
"Münchenbuchsee";"3053";"BE"
"Münchenstein";"4142";"BL"
"Münchenwiler";"1797";"BE"
"Münchringen";"3303";"BE"
"Münchwilen AG";"4333";"AG"
"Münchwilen TG";"9542";"TG"
"Münsingen";"3110";"BE"
"Münster VS";"3985";"VS"
"Münsterlingen";"8596";"TG"
"Müntschemier";"3225";"BE"
"Mürren";"3825";"BE"
"Müselbach";"9602";"SG"
"Müstair";"7537";"GR"
"Müswangen";"6289";"LU"
"Nassen";"9123";"SG"
"Nassenwil";"8155";"ZH"
"Naters";"3904";"VS"
"Nax";"1973";"VS"
"Naz";"1041";"VD"
